,d_avg-sim,d_avg-binding,d_n_neighbors,d_page_rank,d_features1,d_features2,d_features3,t_avg-sim,t_avg-binding,t_n_neighbors,t_page_rank,t_features1,t_features2,t_features3,Y
10288169|P0DMS8,0.4174451131847625,3.1965562204963587,16.0,0.0013928546556185222,1.383868681605649,0.6000882097561129,0.5401908839161292,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
10288197|P0DMS8,0.4215077846633411,3.235755324282577,16.0,0.001392854655617882,1.4087022342819908,0.6158633753055923,0.5338931110501487,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
10310578|P0DMS8,0.41310056613617285,3.1135920766955514,16.0,0.0013928546556175455,1.2960444902200137,0.6547716759486409,0.5429517462024919,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
10311222|P0DMS8,0.4353137912368542,3.1397424734534733,16.0,0.001392854655618097,1.3400758370973074,0.5916207233969889,0.5494138864256016,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
10320519|P0DMS8,0.3328568200548141,3.3210568656062622,2.0,0.0013928546556163247,0.24118677607986852,1.0073498865838502,1.465957748728039,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
10333685|P0DMS8,0.355603223553756,2.834094049599876,0.0,0.00020892819834355682,0.2628565625260529,0.9270606280059747,1.166149938289497,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
10381889|P0DMS8,0.4196956346698489,4.1630097744230925,8.0,0.0013092595128089111,0.0,0.8905834587632627,2.8786655012095843,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
10385977|P0DMS8,0.31208435434665405,3.3887955207374225,1.0,0.0013928546556165255,0.09849584542639067,0.8811335353428205,2.0653775625097004,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
10393931|P0DMS8,0.42429454492018226,2.7471744969144427,20.0,0.001895517934048632,0.2556551442748942,0.9098455213167331,1.1468835895598113,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
10400783|P0DMS8,0.3026396774752853,2.7886033005797177,8.0,0.0009407016142894409,0.25514871281768486,0.9169306923466926,1.168344342461553,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
10412646|P0DMS8,0.39577481096768957,4.0985150725311215,5.0,0.0018247381984505967,0.039481363734148074,0.9526808812149654,2.633674166126184,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
10425450|P0DMS8,0.2611912442261404,2.786814012938219,2.0,0.002032814902792906,0.15959082601798896,0.8085752349888803,1.5640461839210218,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
10450082|P0DMS8,0.3242575042677558,2.996629658469777,6.0,0.0014437882260453561,0.12839998019788365,0.8153563371145998,1.7877183337407707,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
10518133|P0DMS8,0.2960682829975073,2.520985623648999,8.0,0.0009407016142899502,0.261455364903036,0.871028564602707,1.0212230053287437,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
10571551|P0DMS8,0.3733523742159483,2.8381659955814738,3.0,0.0013928546556180499,0.2587457837673959,0.9268510511285123,1.180675651833756,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
10582557|P0DMS8,0.32837440494998055,2.6364077074498513,14.0,0.00145589265697538,0.2592171718827504,0.8909485848385539,1.0831877019501848,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
10596380|P0DMS8,0.3722629657873036,3.037994329637477,2.0,0.0009428874390860321,0.1184982680469743,0.8119114762692919,1.8496790147610884,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
10712993|P0DMS8,0.38658706561917083,2.9509773577631395,3.0,0.0013928546556172836,0.2553295374233091,0.9457566066246397,1.2452772556388123,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
10732779|P0DMS8,0.2960682829975073,2.6500832976117645,8.0,0.0009407016142891502,0.25626957850037246,0.8924729098946722,1.0989617818173536,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
10825736|P0DMS8,0.3026396774752853,2.6201997138510245,8.0,0.0009407016142890183,0.2631218064909832,0.8891673703627139,1.0632998855188396,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
10852400|P0DMS8,0.32837440494998055,2.5300427925609514,14.0,0.00145589265697487,0.2634444944292576,0.8731697463871191,1.0193741758637322,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
10885636|P0DMS8,0.24694331592738397,3.6565881985356974,4.0,0.001779583584353863,0.6185990706452826,0.14206119958741883,2.0727902843162487,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
109030343|P0DMS8,0.2455580370823733,2.7033053765901935,3.0,0.001487993578552101,0.17135008014185032,0.8051007875140987,1.477977304017317,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
109030515|P0DMS8,0.24187402056332033,2.70399378889751,2.0,0.0010521245595221506,0.17131196389455516,0.8052060219236536,1.4784022703018294,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
10907460|P0DMS8,0.25706267096971364,3.3024988497553807,1.0,0.0006053756728647534,0.690742286012683,0.09480172917098846,1.7024846096378428,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
10948527|P0DMS8,0.3672501461642476,3.089472903597256,2.0,0.0013928546556163173,0.11039305152785574,0.812990891351808,1.9067328251396234,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
10981761|P0DMS8,0.36789548957785095,3.1811282534498306,2.0,0.0013928546556153934,0.09520982337624748,0.813948985559887,2.011910118206578,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
11005810|P0DMS8,0.24276911609035387,3.7034481055814084,2.0,0.0009652512216940243,0.5834858552441258,0.1909974766402838,2.1191651395094318,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
11046842|P0DMS8,0.39278478285182256,3.2750858329719983,16.0,0.00138160385302393,1.5510175597237266,0.23863774049127465,0.6099997393414656,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
11059058|P0DMS8,0.38453211279166694,2.8706922387657685,1.0,0.0013928546556183181,0.9264637647416357,0.4060303756230162,0.8329805073897996,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
11071079|P0DMS8,0.23780976059856204,3.3141279224918745,4.0,0.0017795835843541997,0.588740084580267,0.13958666045537818,1.9097714871242908,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
11099480|P0DMS8,0.396345701565771,2.672230489273766,15.0,0.0014688031551214457,0.2512233229980911,0.8952226121432247,1.125008686234702,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
11113605|P0DMS8,0.21904157152890724,2.954110725140788,3.0,0.0013616986962144695,0.6359904096136995,0.15248319867511415,1.501800911205752,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
11154555|P0DMS8,0.23862135517392824,3.7137859246638167,0.0,0.00020892819834355384,0.1548133498223599,0.9369498066704048,2.072264934464801,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
11209208|P0DMS8,0.2740115870638492,2.75,10.0,0.0013928546556167469,0.21100677705021786,0.8061355341080015,1.403453587774315,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
11220599|P0DMS8,0.2287386620654143,2.75,10.0,0.0013928546556165671,0.21100677705021786,0.8061355341080015,1.403453587774315,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
11243002|P0DMS8,0.23128886850061678,2.75,10.0,0.0013928546556163993,0.21100677705021786,0.8061355341080015,1.403453587774315,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
11277680|P0DMS8,0.2567991233689512,2.75,10.0,0.0013928546556160695,0.21100677705021786,0.8061355341080015,1.403453587774315,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
11299968|P0DMS8,0.23847102419962352,2.75,10.0,0.0013928546556163269,0.21100677705021786,0.8061355341080015,1.403453587774315,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
11304851|P0DMS8,0.3816839663340849,2.7993133362240123,0.0,0.0002089281983435409,0.25047992904950683,1.120886046956194,1.292250522788618,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
11311147|P0DMS8,0.24891914357593914,2.75,10.0,0.0013928546556158236,0.21100677705021786,0.8061355341080015,1.403453587774315,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
11311148|P0DMS8,0.22112958584872494,2.75,10.0,0.0013928546556154435,0.21100677705021786,0.8061355341080015,1.403453587774315,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
11311204|P0DMS8,0.2281606537929781,2.75,10.0,0.0013928546556151666,0.21100677705021786,0.8061355341080015,1.403453587774315,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
11357862|P0DMS8,0.24812837435871618,2.75,10.0,0.0013928546556150618,0.21100677705021786,0.8061355341080015,1.403453587774315,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
11430418|P0DMS8,0.4158694790258812,3.6883031092088125,0.0,0.00020892819834358634,1.0229342729622966,0.9081049576771009,1.1410440584616321,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
11470616|P0DMS8,0.23102496426727878,2.75,10.0,0.0013928546556148111,0.21100677705021786,0.8061355341080015,1.403453587774315,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
11530118|P0DMS8,0.2417643717714695,2.75,10.0,0.0013928546556154317,0.21100677705021786,0.8061355341080015,1.403453587774315,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
11551780|P0DMS8,0.22383876944705122,2.75,1.0,0.0013928546556175457,0.21100677705021786,0.8061355341080015,1.403453587774315,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
11580039|P0DMS8,0.19006671657698831,2.75,1.0,0.0013928546556165758,0.21100677705021786,0.8061355341080015,1.403453587774315,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
11730467|P0DMS8,0.21208352682755366,3.0194866724329557,4.0,0.0018656351742198753,0.19106144630737265,0.8295120517655956,1.612594568045898,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
11743399|P0DMS8,0.3091586828337771,3.3333333333333335,0.0,0.00020892819834353435,0.14430939105548865,0.8304102555276274,1.9628965206676636,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
11794523|P0DMS8,0.367424828646878,2.952895221381649,3.0,0.0013928546556173768,0.2558141098241597,0.9462267457482415,1.2446894723569868,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
118016229|P0DMS8,0.47071841889471144,3.723182509777402,3.0,0.00025219669958327575,0.928887667314365,2.4058601549947096,0.3388453699290739,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
118708234|P0DMS8,0.34382819516332513,3.175392285852538,0.0,0.0002089281983436125,0.8920348611225928,1.9221009058376024,0.334489942140128,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
118714552|P0DMS8,0.2162375864438469,2.90585783327114,1.0,0.0013928546556176097,0.14153092701783207,0.8119866942636038,1.692606461790602,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
12128799|P0DMS8,0.3623965851820448,3.7737402377090405,16.0,0.001381603853022945,1.8110490579595235,0.7279598305356412,0.44151782399618805,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
12128800|P0DMS8,0.37043148945451654,3.7126800034633454,16.0,0.0013816038530232414,1.7529957503653226,0.7149014791116912,0.4630883258314321,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
12128801|P0DMS8,0.3731341903986731,3.712724166015287,16.0,0.0013816038530231978,1.7748015488446953,0.6436139761716262,0.4777391327554926,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
1220|P0DMS8,0.24654898782237103,3.128351301475311,0.0,0.00020892819834354465,0.19965544273395755,0.9198793088385683,1.5578430806198005,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
127034966|P0DMS8,0.27449034785640414,3.099996312559296,1.0,0.0013928546556176028,0.7892620558171047,0.557131886046163,1.1353815149283708,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
127034967|P0DMS8,0.2706661692637813,3.099996312559296,1.0,0.0013928546556166552,0.7892620558171047,0.557131886046163,1.1353815149283708,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
127046050|P0DMS8,0.3889096233596746,3.2999873006081,1.0,0.0013928546556176613,0.936326627810538,2.104440535645944,0.28190026620714037,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
127046493|P0DMS8,0.38369479029491516,3.2894193736884287,1.0,0.0013928546556165485,0.9216250610406272,2.1133612378841864,0.2844609984270959,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
129103318|P0DMS8,0.4112136699616885,3.3389419214329537,0.0,0.0002089281983436179,0.142851572881977,0.8210499441273014,1.986141238900029,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
13154762|P0DMS8,0.3272268081661622,3.3462762279869285,2.0,0.0013928546556155371,0.24038108536790187,1.0115035286124514,1.4805896542451702,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
1329|P0DMS8,0.3875622009687635,3.3483650880362075,1.0,0.0013928546556177845,1.012013204853209,2.0259123992255685,0.280971293957877,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
133381|P0DMS8,0.438579776326504,2.8117722468989323,13.0,0.0013127358002876029,0.2600903153134009,0.922176977791143,1.1642564081688644,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
134814207|P0DMS8,0.4149795800801375,3.2493195283343415,23.0,0.0013928546556185237,0.931914903889387,1.9903871617902813,0.3103640049058769,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
135156251|P0DMS8,0.46200998357833034,2.75,4.0,0.00026398616871183787,0.3265047591328163,1.1764300161546657,1.0345802210405335,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
137538548|P0DMS8,0.6018550658737992,3.5937448947173585,353.0,0.0014050593648924378,1.58190190171274,0.9962038071390877,0.41048356893876053,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
137538569|P0DMS8,0.5836957837912625,3.5354973943560233,353.0,0.001405059364892635,1.5400479681416006,0.9623999687454323,0.4292760879214953,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
137538576|P0DMS8,0.5541001122297405,3.5539847901573864,353.0,0.00140505936489235,1.5458243273948598,0.9903697876698374,0.42175652251404033,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
137538578|P0DMS8,0.5766699171903621,3.5354973943560233,353.0,0.0014050593648933212,1.5400479681416006,0.9623999687454323,0.4292760879214953,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
137538587|P0DMS8,0.5709876840652359,3.5937448947173585,348.0,0.0013871082683086585,1.58190190171274,0.9962038071390877,0.41048356893876053,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
137538613|P0DMS8,0.5948492968230337,3.662403956462718,353.0,0.0014051970230177762,1.6961731073897113,0.8317470774347088,0.4280002067643659,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
137538620|P0DMS8,0.5891553122911674,3.5752574989159953,353.0,0.0014050593648942007,1.5761255424594809,0.9682339882146814,0.4180031343462158,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
137538663|P0DMS8,0.5935654353750468,3.5937448947173585,354.0,0.0014089173586272028,1.58190190171274,0.9962038071390877,0.41048356893876053,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
137538676|P0DMS8,0.5787162861240601,3.6041564561013835,354.0,0.0014089173586272468,1.5665031716396007,1.044519068433926,0.4074304708736328,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
137538682|P0DMS8,0.6088335015793421,3.5354973943560233,354.0,0.0014089173586268656,1.5400479681416006,0.9623999687454323,0.4292760879214953,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
137538697|P0DMS8,0.5837686424380856,3.643916560661355,347.0,0.0013835581063743195,1.5975779639305274,1.0721091659395896,0.39007673999863185,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
137538707|P0DMS8,0.6082727140403439,3.63731812349072,353.0,0.001405197023017293,1.5718617031440945,1.1164458596457845,0.3878615133221534,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
137538724|P0DMS8,0.559650912014286,3.5354973943560233,352.0,0.0014013390266790734,1.4794714802532831,1.1015056545653616,0.4167301585442816,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
137538726|P0DMS8,0.6011358978405641,3.5724721859587496,354.0,0.0014089173586269064,1.552947754450811,1.012481483638293,0.41587428994892467,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
137538728|P0DMS8,0.6107601629440684,3.6041564561013835,354.0,0.001408917358625949,1.5615003896126467,1.06627514647034,0.40134969357391165,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
137538729|P0DMS8,0.5929171221591428,3.8143963515414114,349.0,0.0013908286255244196,1.7486656866369463,1.0399422490991508,0.3722595805246163,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
137538730|P0DMS8,0.6087386540121892,3.63731812349072,352.0,0.0014013390266791085,1.5718617031440945,1.1164458596457845,0.3878615133221534,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
137538737|P0DMS8,0.6147746201655155,3.5539847901573864,354.0,0.0014089173586267546,1.5458243273948598,0.9903697876698374,0.42175652251404033,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
137538752|P0DMS8,0.6115256287956182,3.6558055192920826,352.0,0.0014017241534767257,1.6026307954437269,1.0721636254154563,0.39257810874829113,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
137538767|P0DMS8,0.5677554383510509,3.5354973943560233,353.0,0.0014050593648929333,1.5400479681416006,0.9623999687454323,0.4292760879214953,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
137538770|P0DMS8,0.5747824669777528,3.5354973943560233,353.0,0.0014050593648931235,1.5400479681416006,0.9623999687454323,0.4292760879214953,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
137538787|P0DMS8,0.6109346307431375,3.6041564561013835,351.0,0.0013977381017931396,1.5615003896126467,1.06627514647034,0.40134969357391165,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
137538795|P0DMS8,0.5936336638568126,3.5354973943560233,353.0,0.001405197023016869,1.5400479681416006,0.9623999687454323,0.4292760879214953,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
137538808|P0DMS8,0.5708800280652032,3.5354973943560233,347.0,0.0013835581063739875,1.5400479681416006,0.9623999687454323,0.4292760879214953,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
137538813|P0DMS8,0.607377901657587,3.6558055192920826,349.0,0.001390595656374947,1.6026307954437269,1.0721636254154563,0.39257810874829113,0.16674526479401372,4.697283761546705,0.0,0.021739130434782608,3.9048398508438775,0.022821186978509007,0.8364182790385418,
